order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD464519,ID0137182984,21-11-2019,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Thunder line', 1), ('Olivia x460', 1)]",13270.009484709706,108.46,-37.8035969,144.9665117,15,12224.994804123713,Spring,True,1.6908,five stars perfect,True
ORD336874,ID0419481484,02-11-2019,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('pearTV', 1), ('Universe Note', 1)]",12370.0,102.66,-37.8179488,144.9905544,15,10617.16,Spring,True,0.9762,see subject line.  love it,True
ORD165576,ID0457365654,14-04-2019,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",11230.0,63.5,-37.8200266,144.9706807,25,8486.0,Autumn,False,0.1878,new as described i was terrified of buying a phone especially one i hadnt seen. the phone looks brand new fresh out the box new! cosmetically 100% system 100% no problems at all. i am very very happy with my phone. the company is great! will def be buying from them again in the future.,True
ORD469029,ID1463620794,01-07-2019,Bakers,"[('Toshika 750', 2), ('Universe Note', 2)]",15540.0,74.65727216307641,-37.8166074,145.0056193,0,15606.02,Winter,False,1.1731,get the huawei honor instead every thing worked great until a pink line showed up across the screen. not worth the price. it only worked well for 2 weeks before the screen was messed up. i never dropped or wet it. bought the honor instead. worth it.,True
ORD479853,ID0594764990,22-09-2019,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",9085.0,99.33,-37.8131896,144.9663055,25,6913.08,Spring,True,0.666,red olivia universe a20 arrived on time. wonderful phone! i was able to connect it to my metro pcs account.,True
ORD309272,ID0710013192,17-08-2019,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1)]",5675.0,68.75,-37.8170276,144.9324375,5,5460.0,Winter,False,1.375,very bad battery it's a very nice phone but the battery can't be replaced and it only lasts 3-5 hours on a full charge depending on if it's being used. i've asked for a replacement so hopefully the seller will provide one with a battery that lasts much longer!,True
ORD319808,ID0702379099,21-09-2019,Thompson,"[('pearTV', 2), ('iStream', 2)]",12920.0,77.13,-37.8055587,144.9450848,5,12351.13,Spring,False,0.811,wow i love it,True
ORD290916,ID0145220071,24-01-2019,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('iStream', 1), ('Candle Inferno', 1)]",5255.0,74.35,-37.8178354,144.9573848,5,5066.6,Summer,False,1.0732,"great for reading, game playing, searching the web and social media.",True
ORD345121,ID3777872793,25-09-2019,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",7775.0,97.75,-37.8121858,144.9442356,25,5929.0,Spring,True,1.0944315565031981,olivia universe s4 (white) the best phone i have ever had. way better than the alcon. easy to understand and has everything i need and more!,True
ORD349883,ID0607756858,19-02-2019,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Lucent 330S', 1), ('Toshika 750', 1)]",14085.0,76.9,-37.8178879,144.9621366,15,12049.15,Summer,True,0.6567,the wifi would drop often to where i could not listen to spotify or other services without buffering.,False
ORD463593,ID0578120665,21-08-2019,Thompson,"[('pearTV', 1), ('Universe Note', 1), ('Olivia x460', 1)]",10985.0,67.49,-37.8240761,144.9425475,5,10503.24,Winter,False,1.3301,four stars great price,True
ORD015110,ID0583242779,07-06-2019,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('pearTV', 2)]",19670.0,65.86,-37.8143121,144.97602,0,19735.86,Winter,False,0.7422,nice product the wife really loved this.,True
ORD473353,ID5058108341,04-05-2019,Nickolson,"[('Universe Note', 2), ('iStream', 2)]",7200.0,77.48,-37.8223612,144.9693603,5,6917.48,Autumn,True,0.4196,five stars thanks you,True
ORD466893,ID4716795361,18-12-2019,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",15850.0,76.41,-37.8187703,144.9529982,15,13548.91,Summer,False,0.8559,love it love it,True
ORD207841,ID0579504501,06-03-2019,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",20290.0,60.89,-37.8139487,144.949348,15,17307.39,Autumn,True,1.0944315565031981,"led screen tanks after 10 days no stars. two weeks after purchase the led screen ""tanked"" making the phone useless...lucky for me verizon was willing to replace it. another week of waiting,and then re programming set up not impossible but dang inconvenient. will never purchase anything from this company again.",False
ORD220607,ID4518401168,08-02-2019,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Candle Inferno', 2), ('pearTV', 2)]",14004.539437613916,91.72,-37.8073281,144.9494117,25,12224.994804123713,Summer,True,0.6297,"awsome phone !! olivia dose it again, top notch !! this phone will exceed all your expectations. still a good choice for 2019.",True
ORD380543,ID0373008417,25-05-2019,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 2)]",5180.0,67.12,-37.8019094,144.9812446,10,4729.12,Autumn,True,1.5244,too bad !! its not 4g lte…….!!!,False
ORD296928,ID0703556742,21-01-2019,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('Universe Note', 2)]",11530.0,76.1,-37.8061735,144.9561462,15,9876.6,Summer,False,1.0774,"excellent is a excellent phone, i love it, all that has a phone of high gama is inside of my phone",True
ORD472351,ID6167344528,22-02-2019,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",22535.0,70.84,-37.8146708,144.9691308,10,20352.34,Summer,False,0.4384,well worth the money this is the excellent phone for the amount of money after pay the only thing i won't do is change your tv channel. it's a good service excellent signal and picks up good phone,True
ORD097486,ID2383211221,29-04-2019,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",4680.0,66.73,-37.8135027,144.9656729,25,3576.73,Autumn,False,0.6615,this is just the right size and can put games on it just like an ipad.,True
ORD119701,ID0255058357,10-08-2019,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",21220.0,60.31,-37.8129246,144.9714506,15,18097.31,Winter,True,0.6529,one star keeps dropping calls would not go on wifi,False
ORD301137,ID6167152987,21-06-2019,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2)]",5310.0,63.05,-37.8134067,144.9585336,5,5107.55,Winter,True,1.0115,"serious cracking during calls its been about 2 weeks since my purchase. i'm getting serious and progressively worsening cracking and static during calls. i'm not able to put phone to my ear. it's perfect apart from that, but it's a major issue",False
ORD238944,ID0370750746,09-10-2019,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685.0,58.18,-37.8120936,144.9886721,25,3571.93,Spring,False,0.6224,"picture is deceiving knew i was getting a used phone, but this is the worse purchase i ever made with digico. scratches all over the phone, some buttons don't work well. and when im talking it sounds like im under water. very disappointed.",True
ORD210193,ID0248746920,09-02-2019,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610.0,75.06173186243177,-37.8221138,144.9951526,15,2296.6,Summer,False,1.3489,great phone. love olivia. i am loving this phone. i had a note 3 before upgrading to the v20. i guess i'm too used to olivia as i returned the v20 and went with this. i am not disappointed. shipping with gold was fast....like amazingly so.,True
ORD387535,ID3983269229,22-12-2019,Bakers,"[('Alcon 10', 1), ('Thunder line', 1), ('Lucent 330S', 1)]",12360.0,99.07,-37.8211963,144.9883052,25,9369.07,Summer,True,1.3876,"my opinion its a good option for the cost. not as great as pear ipad, but it costs so much less. still can get good use",True
ORD364852,ID0277368222,09-06-2019,Thompson,"[('Universe Note', 2), ('Thunder line', 1), ('iStream', 2), ('Lucent 330S', 1)]",10610.0,63.33,-37.8064769,145.0080747,15,9081.83,Winter,True,1.1955,two stars didn’t work,False
ORD293220,ID0255059109,14-07-2019,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 2)]",5310.0,76.9,-37.8126861,144.9722661,0,5386.9,Winter,True,0.6998,"this was an upgrade purchase. my previous candle was 4 years old. (still working!) this new version is so much faster and has a much better quality camera! love it for reading, istream and on-line shopping!",True
ORD373330,ID1964021902,13-09-2019,Nickolson,"[('Olivia x460', 2), ('pearTV', 2), ('Lucent 330S', 1)]",16300.0,72.65,-37.8179663,144.9661046,10,14742.65,Spring,False,0.311,good price glass break to easy,True
ORD423028,ID4754200363,01-10-2019,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",15175.0,107.76,-37.8149362,144.9273511,10,13765.26,Spring,True,1.7522,note 8 great phone,True
ORD466742,ID0103121688,22-04-2019,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('pearTV', 2), ('Universe Note', 2)]",24270.0,65.17,-37.8132701,144.9549523,0,24335.17,Autumn,False,0.6965,"company not trustworthy i ordered one from woot and it was totally defective. all security software missing/broken. so i ordered and received one from intellicell, and everything is golden. except they put a olivia charger in with it. that's pretty shady. use essential chargers.",True
ORD395038,ID6167285756,15-02-2019,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680.0,54.64,-37.8130551,144.9513661,5,8300.64,Summer,False,1.0944315565031981,hate it i hate this phone. hard to find good cases and i hate the way it runs and the look i suggest universe atleast! don't buy,False
ORD471428,ID0598401578,16-05-2019,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('pearTV', 2)]",14995.0,50.67,-37.8143353,144.9633931,0,15045.67,Autumn,False,0.7198,i needed to replace my phone and this model is ... i needed to replace my phone and this model is not blue tooth compatible which i needed. it does however come with a charger which is not stated.,False
ORD477317,ID0589421424,12-04-2019,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540.0,49.43,-37.8095839,144.9724437,0,26589.43,Autumn,False,1.0348,"two stars cheap, low quality everything. not my style and slow response time.",False
ORD078188,ID1224821938,18-08-2019,Thompson,"[('Alcon 10', 2), ('pearTV', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",14557.622978420462,64.61,-37.8134973,144.937773,5,12224.994804123713,Winter,False,0.8226,note 5 is the best phone ever made. great phone!,True
ORD112507,ID4733654602,15-01-2019,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130.0,93.45,-37.8044009,144.9488091,5,18266.95,Summer,True,0.9335,works great great phone,True
ORD217008,ID0702353978,10-05-2019,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",6535.0,67.83,-37.8058959,144.9430475,0,6602.83,Autumn,False,0.8332,good good,True
ORD357640,ID6167413250,16-03-2019,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('iStream', 2), ('Alcon 10', 1)]",16160.0,63.93,-37.8122067,144.9704782,0,16223.93,Autumn,True,0.7158,one star bad phone cut out all time. dropped call - sent back would never buy again i can't believe they charge me over 36.00 for restocking on a phone that didn't work right,False
ORD235977,ID1449431206,19-03-2019,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Toshika 750', 2), ('Lucent 330S', 2)]",14980.0,50.19,-37.8136487,144.9730863,5,14281.19,Autumn,False,0.6323,battery does not work the battery doesn't work. it wont hold a charge,False
ORD369643,ID4754200363,28-03-2019,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1)]",4680.0,82.73,-37.8149362,144.9273511,10,4294.73,Autumn,True,1.7522,good quality phone so far seems to be a good phone. i would recommend it.,True
ORD344984,ID4884440877,05-03-2019,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Toshika 750', 1)]",6920.0,53.8,-37.8001972,144.9354185,0,6973.8,Autumn,False,1.7259,"weak signal i bought this phone with great eagerness and wasted several hours setting it up, only to find that it gets almost zero cellular signal in my area. my old lucent g and g4 had much stronger signal. therefore i rate this product a big fail.",False
ORD062008,ID0202464162,14-01-2019,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('pearTV', 2)]",28160.0,107.81,-37.7957633,144.9311383,10,25451.81,Summer,True,2.3466,was skeptical came early and looks and works like new. i love it,True
ORD472822,ID6167441021,24-02-2019,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 1)]",2090.0,75.94,-37.809128,144.9609769,0,2165.94,Summer,False,1.0944315565031981,need wall adapter take great pictures,True
ORD278553,ID2657082788,18-09-2019,Thompson,"[('Toshika 750', 2), ('Universe Note', 1), ('Candle Inferno', 1), ('pearTV', 2)]",25140.0,83.53,-37.8026875,144.9595667,10,22709.53,Spring,False,1.5633,awesome phone dropped my huawei mate 20 lite phone into water and bought it again,True
ORD058970,ID4162427924,15-08-2019,Nickolson,"[('pearTV', 1), ('Olivia x460', 1)]",7535.0,73.1,-37.8196913,144.9709472,25,5724.35,Winter,True,0.1731,bought it...twice! bought it...twice...need we see more! cortana is the best thing ever invented..wish all phones had her!!,True
ORD141644,ID2296608743,13-11-2019,Bakers,"[('Alcon 10', 2), ('Olivia x460', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",23435.0,107.25,-37.822614,145.0000425,25,17683.5,Spring,True,1.4669,"great phone i really like my new phone, battery lasts okay, love the fingerprint sensor, decent screen size. overall a great buy",True
ORD082356,ID3213655346,05-03-2019,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2)]",9810.0,50.59,-37.8094801,144.9479139,25,7408.09,Autumn,False,0.3631,defective from beginning kept saying the sim was coming loose and would randomly turn off a few times a day. this one sold by breed.,False
ORD099797,ID0283058858,15-04-2019,Bakers,"[('Lucent 330S', 2), ('iStream', 1)]",2610.0,81.39,-37.798913,145.0005299,10,2430.39,Autumn,True,1.3188,i purchased this candle inferno hd 8 was purchased for use by 5 and 8 yer old grandchildren. they basically use it to play digico games that you download.,True
ORD190531,ID0575396024,09-12-2019,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2)]",13480.0,74.71554701718924,-37.8209292,144.9827587,5,12901.94,Summer,True,1.1901,awesome phone. good quality. good value for money. mid range phone but gets the job done.,True
ORD292381,ID0233255324,01-07-2019,Bakers,"[('Toshika 750', 1), ('iStream', 2), ('iAssist Line', 2)]",9070.0,79.57194721117776,-37.8009721,144.9815106,25,6884.43,Winter,True,1.5702,great alternative to ipad mini. great for digico gold members,True
ORD244604,ID0663120884,22-06-2019,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('pearTV', 2)]",15705.0,69.17,-37.8001129,144.9553604,15,13418.42,Winter,False,1.5769,it helps if your an digico gold member . you can download a lot more things to do on the tablet,True
ORD400578,ID2247180695,03-08-2019,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360.0,64.13,-37.8187086,144.9552773,0,9424.13,Winter,True,1.0944315565031981,when i bought that cell i thought it is a ... when i bought that cell i thought it is a new condition but not ...the pencil it isnt working. i want my money back sinceraly. i paid too much money for used cell phone.,False
ORD058820,ID0163654180,12-07-2019,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1), ('Lucent 330S', 2), ('iAssist Line', 2)]",11585.0,79.7,-37.8271104,144.9836705,25,8768.45,Winter,True,1.562,five stars bought this phone for my brother in trinidad n it works great,True
ORD246888,ID6167357865,04-10-2019,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",20040.0,74.73,-37.8133132,144.9737721,5,19112.73,Spring,False,0.6953,"five stars i have received the product as described, and it works well.",True
ORD453584,ID3804564097,28-02-2019,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",13980.0,80.42,-37.8204822,144.9948056,25,10565.42,Summer,True,1.1679,"broken screen the phone is an upgrade from my last one and the storage is great, but when i received my phone i noticed scratches on the screen. no big deal, but then i realized they were cracks on the screen and not just scratches. highly disappointed.",False
ORD043615,ID0091971135,26-06-2019,Thompson,"[('Universe Note', 1), ('pearTV', 2)]",16070.0,63.09,-37.8156148,144.9462743,5,15329.59,Winter,False,0.3348,good phone but you're going to need to get used to the low resolution screen the phone is a good phone but the 720p resolution is going to rub you the wrong way at first but hopefully i get used to it,True
ORD223010,ID1404216321,10-03-2019,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",10730.0,68.2,-37.8009482,144.9887123,5,10261.7,Autumn,False,1.159,buyspry all around a good decision.,True
ORD454605,ID3810929405,31-01-2019,Bakers,"[('pearTV', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",19530.0,73.6,-37.8186632,144.996477,5,18627.1,Summer,False,0.971,olivia s7 phone was clean and looked brand new.,True
ORD463842,ID0277119323,07-04-2019,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('Thunder line', 2)]",5740.0,68.24,-37.8262923,144.9381162,5,5521.24,Autumn,True,1.7083,"complete failure four calls from four different callers, all failed to ring. today was on help service call and tech said, i can't hear you. differently not a good phone.",False
ORD099718,ID6167489460,12-03-2019,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('Toshika 750', 2)]",21850.0,79.83,-37.8149086,144.9608321,5,20837.33,Autumn,True,0.8696,"easy to load, works with our local library (borrow books for free).",True
ORD098240,ID0579506290,04-10-2019,Thompson,"[('Alcon 10', 1), ('pearTV', 2)]",21570.0,71.71,-37.8138026,144.9485405,10,19484.71,Spring,False,0.1804,"bought this for my dad, he is 87. very easy to use and setup. he loves it and uses it 3/4 hours a day",True
ORD133808,ID2209383408,15-04-2019,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Universe Note', 1), ('iStream', 2)]",5405.0,85.43,-37.7926299,144.9584849,5,5220.18,Autumn,True,1.0944315565031981,good phone i've been using this phone awhile and i love it so much absolutely an awesome phone 😊,True
ORD224108,ID0420022667,29-01-2019,Bakers,"[('iStream', 2), ('Lucent 330S', 1)]",1530.0,68.21,-37.8122487,145.0003405,5,1521.71,Summer,False,0.5145,perfect phone!!!! great i absolutely love it!!!,True
ORD319302,ID1479928057,18-05-2019,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890.0,64.65,-37.8203187,144.9576205,15,2521.15,Autumn,True,1.0665,waste lasted 3 months then screen stopped working,False
ORD452247,ID0033238452,08-04-2019,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('Universe Note', 2)]",20210.0,65.82,-37.8238054,144.9624781,5,19265.32,Autumn,False,0.8504,great it is a great product.,True
ORD406440,ID0844489849,08-12-2019,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('iStream', 1)]",5370.0,74.39,-37.8205844,144.9484461,0,5444.39,Summer,False,0.8889,"works well, looks great! fast shipping. unit connected to verizon easily. (3g) current customer, for years. will request a 4g sim card from verizon. (free they say)",True
ORD484542,ID0767750983,11-12-2019,Nickolson,"[('pearTV', 2), ('iAssist Line', 2)]",17070.0,106.28,-37.8008221,144.9722912,0,17176.28,Summer,True,1.9931,"perfect for kids, adults and everyone in between!!",True
ORD235432,ID0257505377,12-10-2019,Thompson,"[('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",29945.0,78.3473874935462,-37.7989032,144.9626467,0,30029.27,Spring,False,2.0559,great phone for a great price best phone i have purchased so far.,True
ORD013931,ID0250774461,02-08-2019,Bakers,"[('Thunder line', 2), ('iStream', 1)]",4510.0,83.17,-37.8154019,145.012625,5,4367.67,Winter,True,1.6437,five stars it works great!,True
ORD303423,ID1224856497,16-12-2019,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",25670.0,78.20590755124795,-37.8134322,144.9409425,25,19322.3,Summer,False,0.5454,four stars love my i pod touch!!,True
ORD062368,ID0443279899,09-01-2019,Bakers,"[('iStream', 2), ('Universe Note', 1)]",3750.0,91.8,-37.8154182,144.9916827,10,3466.8,Summer,True,0.6795,... on the screen but other then that it works like a charm it has a deep scuff on the screen but other then that it works like a charm,True
ORD240954,ID0577521512,17-06-2019,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",24410.0,63.85,-37.823097,144.973591,0,24473.85,Winter,False,0.6143,it is fantastic.,True
ORD060072,ID6167247325,14-07-2019,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Olivia x460', 2), ('Universe Note', 2)]",12435.0,74.9,-37.8177326,144.9646246,25,9401.15,Winter,True,0.4437,"five stars love, love, love this phone! !! prefect sized screen, great pictures, fast service, it's just simply amazing?!!",True
ORD312585,ID0049492943,07-04-2019,Nickolson,"[('iStream', 1), ('Olivia x460', 1), ('Thunder line', 1)]",3555.0,65.19,-37.8208575,144.9616783,0,3620.19,Autumn,False,0.7367,great purchase!!! my twins love them!!,True
ORD351063,ID0368094247,15-05-2019,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040.0,71.12,-37.7995026,144.9743546,25,2351.12,Autumn,True,2.1669,"i have a few issues with this tablet. mainly the fact that i can't get google services on it, not even youtube. aside from that, the biggest downfall is the charging. the port is very loose and comes undone easily and the charge doesn't hold for very long.",False
ORD471969,ID0581713103,17-09-2019,Thompson,"[('pearTV', 2), ('iStream', 1), ('Thunder line', 1)]",14950.0,83.41,-37.8059381,144.9295269,10,13538.41,Spring,False,1.7153,good camera great pictures! easy to operate.,True
ORD000789,ID6167344495,13-12-2019,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Toshika 750', 1), ('Thunder line', 2)]",15880.0,60.58,-37.8088053,144.9664365,15,13558.58,Summer,False,1.1237,"i looked at the reviews and they varied greatly. i didn't want an electric sharpener, so my choices were very limited. this pencil sharpener is adequate and suits my needs because i don't use pencils very often, but it is very slow and sounds like it's straining.",False
ORD420437,ID0577456441,16-05-2019,Bakers,"[('Alcon 10', 2), ('pearTV', 1)]",24210.0,52.7,-37.8232709,144.9885267,15,20631.2,Autumn,False,1.591,"small, lacks power decent size for my small hands. unfortunately the bluetooth capabilities are awful and so is the storage capacity. the os takes up all but 10% of the memory. disappointing",False
ORD004512,ID3967630099,21-09-2019,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",18020.0,86.12,-37.8186212,144.9532323,10,16304.12,Spring,True,1.0944315565031981,"not unlocked. i purchased this cell phone and you get what you pay for except even though it was labeled as unlocked, it wasn't. had to pay 30 bucks to unlock it.",False
ORD129637,ID4884445070,18-05-2019,Thompson,"[('Universe Note', 2), ('iStream', 1)]",7050.0,67.77,-37.8000425,144.9346898,10,6412.77,Autumn,False,1.7783,three stars i can't speak intelligently about this phone because i did not buy it. it did get good reviews.,True
ORD106084,ID2189497232,31-10-2019,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",23575.0,77.11,-37.8112629,144.9731026,25,17758.36,Spring,False,0.8739,"this is the one! excellent smartphone! all the features and fast. the price is big seller, you just can't get more for your money. cheers",True
ORD426209,ID1458422263,10-07-2019,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('Thunder line', 1)]",9155.0,81.3,-37.8194251,145.0082549,0,9236.3,Winter,True,1.5535,so so cell phone.. i like the battery life. i like the size. don't like all the pop-up ads. it doesn't receive a signal as good as my last lucentrola.,True
ORD446944,ID0207085532,18-04-2019,Bakers,"[('Universe Note', 2), ('Toshika 750', 1)]",11220.0,67.13,-37.810693,145.0110926,25,8482.13,Autumn,False,1.397,five stars great!,True
ORD016167,ID0250480659,04-10-2019,Bakers,"[('pearTV', 2), ('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 2)]",36430.0,76.95,-37.8094735,145.003438,25,27399.45,Spring,False,0.724,"very satisfied with the purchase! great seller, awesome phone, very satisfied with the purchase!",True
ORD419845,ID0174792823,11-04-2019,Nickolson,"[('Lucent 330S', 1), ('iStream', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",6055.0,76.80886676199407,-37.8147307,144.9652522,15,5210.77,Autumn,True,0.5727,"broke less than a year after purchase bought this phone in march 2019 and it broke already. the phone stopped charging, i had to hold it just right to charge for a couple of days and then it died completely:( all my pictures are gone :(",False
ORD336490,ID6167285758,02-12-2019,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590.0,68.82,-37.8130158,144.9515381,15,4820.32,Summer,False,0.3949,good as new!! just like brand new! save yourself some money. get one!,True
ORD312851,ID0575397943,25-09-2019,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('Universe Note', 2)]",29440.0,80.43,-37.8211496,144.9841856,25,22160.43,Spring,False,1.0944315565031981,great phone for price received my phone earlier than expected which was great! i have cricket service so it was easy to switch over phones! phone is in great condition no scratches screen is clear! so far so good! i would recommend this seller!,True
ORD330890,ID0496572534,27-11-2019,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",2885.0,92.87,-37.799773,145.0123966,10,2689.37,Spring,True,1.8905,"was locked used, did not look like refurbished more like us, some scratches were see, if i want to buy such one",False
ORD296507,ID5884356153,23-06-2019,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 1), ('pearTV', 2)]",23525.0,75.06607711160541,-37.8240231,144.9330111,5,22432.04,Winter,True,1.7676,hype it was time to upgrade from my htc evo after 4 years. there are a few + and - but overall good choice. glad i did not wait for the s5 because the differences are not that much for my purposes.,True
ORD029575,ID0702373605,23-02-2019,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090.0,92.0,-37.8074024,144.9423104,25,1659.5,Summer,True,0.7207,love it! small blemish on screen but u can’t even see it unless u stare at it 100% battery life left like brand new,True
ORD296947,ID1588112477,15-10-2019,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",12560.0,86.27,-37.8233577,144.9762988,25,9506.27,Spring,True,0.7957,one star in no way shape or form is this phone compatible with verizon!!!!,False
ORD414254,ID0560989599,26-06-2019,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",15850.0,78.48,-37.8209928,144.9474437,15,13550.98,Winter,True,0.9267,"great speed fantastic phone with some pretty incredible speed for playing games, lots of features that make it well worth having. good size, not too big or to small, love the toshika brand and all that they do for electronics and this is no exception.",True
ORD159468,ID4353938532,30-05-2019,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",18815.0,71.97,-37.8236652,145.0103452,5,17946.22,Autumn,False,2.0203,like good phone,True
ORD333711,ID4637139147,22-03-2019,Thompson,"[('pearTV', 1), ('Olivia x460', 1)]",7535.0,76.8,-37.8086175,144.9482068,15,6481.55,Autumn,True,0.4624,"awesome just awesome piece of machinery, this smartphone exceed every feature i was hoping it would have. i am loving it.",True
ORD307312,ID3218293525,23-10-2019,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",12290.0,78.72710972225286,-37.8027816,144.9473529,10,11165.7,Spring,True,1.1014,"five stars ithe was awesome, thanks so much",True
ORD444228,ID3085953489,01-09-2019,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655.0,81.76,-37.8231848,144.9880665,0,1736.76,Spring,False,1.5976,"amazing phone its an amazing phone, does everything i need and want and more! very happy with this purchase! makes my work that much easier.",True
ORD178721,ID6212296110,13-03-2019,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('Candle Inferno', 2), ('iStream', 1)]",8910.0,81.31,-37.8082842,144.9790638,10,8100.31,Autumn,True,1.4203,"amazing phone! it took a long time to arrive, but the wait worth it. this phone is super fast and doesn't lag at all. fully recommended!",True
ORD175761,ID0054552161,02-07-2019,Nickolson,"[('Toshika 750', 1), ('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",14590.0,79.15,-37.8211305,144.9833823,10,13210.15,Winter,True,1.2486,"four stars everything was fine, but the charger wasn't of pixel 2 the smart phone is working well",True
